ecoregion species DOMpool DecayRate AmountT0 Q10
426_1 PICE.MAR 3 0.1435 75.2311 2
426_1 PICE.MAR 4 0.1435 11.0407 2
426_1 PICE.MAR 5 0.0374 155.8148 2
426_1 PICE.MAR 6 0.015 590.5852 2.65
426_1 PICE.MAR 7 0.0033 1486.6171 1
426_1 PICE.MAR 8 0.0187 102.3397 2
426_1 PICE.MAR 9 0.0718 33.3906 2
426_1 PICE.MAR 10 0.0001 0.0001 2
426_1 PICE.RUB 1 0.355 19.6473 2.65
426_1 PICE.RUB 2 0.5 9.5665 2
426_1 PICE.RUB 3 0.1435 6.6241 2
426_1 PICE.RUB 4 0.1435 6.5687 2
426_1 PICE.RUB 5 0.0374 0.5424 2
426_1 PICE.RUB 6 0.015 79.0259 2.65
426_1 PICE.RUB 7 0.0033 366.2989 1
426_1 PICE.RUB 8 0.0187 0.1135 2
426_1 PICE.RUB 9 0.0718 0.0053 2
426_1 PICE.RUB 10 0.0001 0.0001 2
426_1 PINU.BAN 1 0.355 265.0079 2.65
426_1 PINU.BAN 2 0.5 96.1485 2
426_1 PINU.BAN 3 0.1435 211.625 2
426_1 PINU.BAN 4 0.1435 68.763 2
426_1 PINU.BAN 5 0.0374 291.2329 2
426_1 PINU.BAN 6 0.015 1657.9427 2.65
426_1 PINU.BAN 7 0.0033 4991.2373 1
426_1 PINU.BAN 8 0.0187 165.7789 2
426_1 PINU.BAN 9 0.0718 96.9432 2
426_1 PINU.BAN 10 0.0001 0.0001 2
426_1 PINU.RES 1 0.355 20.9345 2.65
426_1 PINU.RES 2 0.5 7.7821 2
426_1 PINU.RES 3 0.1435 50.8665 2
426_1 PINU.RES 4 0.1435 7.7064 2
426_1 PINU.RES 5 0.0374 103.7037 2
426_1 PINU.RES 6 0.015 424.2214 2.65
426_1 PINU.RES 7 0.0033 1056.5321 1
426_1 PINU.RES 8 0.0187 59.4193 2
426_1 PINU.RES 9 0.0718 11.0858 2
426_1 PINU.RES 10 0.0001 0.0001 2
426_1 PINU.STR 1 0.355 75.064 2.65
426_1 PINU.STR 2 0.5 31.8753 2
426_1 PINU.STR 3 0.1435 51.3201 2
426_1 PINU.STR 4 0.1435 22.3405 2
426_1 PINU.STR 5 0.0374 53.9968 2
426_1 PINU.STR 6 0.015 392.1522 2.65
426_1 PINU.STR 7 0.0033 1341.4561 1
426_1 PINU.STR 8 0.0187 40.0122 2
426_1 PINU.STR 9 0.0718 16.8701 2
426_1 PINU.STR 10 0.0001 0.0001 2
426_1 POPU.TRE 1 0.355 101.8869 2.65
426_1 POPU.TRE 2 0.5 44.2626 2
426_1 POPU.TRE 3 0.1435 86.347 2
426_1 POPU.TRE 4 0.1435 32.4041 2
426_1 POPU.TRE 5 0.0374 65.4232 2
426_1 POPU.TRE 6 0.015 689.335 2.65
426_1 POPU.TRE 7 0.0033 2226.787 1
426_1 POPU.TRE 8 0.0187 61.7063 2
426_1 POPU.TRE 9 0.0718 22.383 2
426_1 POPU.TRE 10 0.0001 0.0001 2
426_1 QUER.RUB 1 0.355 114.2908 2.65
426_1 QUER.RUB 2 0.5 26.057 2
426_1 QUER.RUB 3 0.1435 306.69 2
426_1 QUER.RUB 4 0.1435 32.4318 2
426_1 QUER.RUB 5 0.0374 739.0771 2
426_1 QUER.RUB 6 0.015 1885.6066 2.65
426_1 QUER.RUB 7 0.0033 4832.2812 1
426_1 QUER.RUB 8 0.0187 593.1635 2
426_1 QUER.RUB 9 0.0718 113.8167 2
426_1 QUER.RUB 10 0.0001 0.0001 2
426_1 THUJ.SPP.ALL 1 0.355 79.062 2.65
426_1 THUJ.SPP.ALL 2 0.5 31.2138 2
426_1 THUJ.SPP.ALL 3 0.1435 59.5884 2
426_1 THUJ.SPP.ALL 4 0.1435 22.0031 2
426_1 THUJ.SPP.ALL 5 0.0374 85.8216 2
426_1 THUJ.SPP.ALL 6 0.015 439.0436 2.65
426_1 THUJ.SPP.ALL 7 0.0033 1442.3923 1
426_1 THUJ.SPP.ALL 8 0.0187 71.6846 2
426_1 THUJ.SPP.ALL 9 0.0718 22.4397 2
426_1 THUJ.SPP.ALL 10 0.0001 0.0001 2
426_1 TSUG.CAN 1 0.355 61.3186 2.65
426_1 TSUG.CAN 2 0.5 28.5759 2
426_1 TSUG.CAN 3 0.1435 29.3642 2
426_1 TSUG.CAN 4 0.1435 19.9377 2
426_1 TSUG.CAN 5 0.0374 29.4744 2
426_1 TSUG.CAN 6 0.015 289.8917 2.65
426_1 TSUG.CAN 7 0.0033 1163.2214 1
426_1 TSUG.CAN 8 0.0187 18.9067 2
426_1 TSUG.CAN 9 0.0718 5.3106 2
426_1 TSUG.CAN 10 0.0001 0.0001 2
426_2 ABIE.BAL 1 0.355 9.0722 2.65
426_2 ABIE.BAL 2 0.5 4.3841 2
426_2 ABIE.BAL 3 0.1435 3.1256 2
426_2 ABIE.BAL 4 0.1435 3.1086 2
426_2 ABIE.BAL 5 0.0374 0.0508 2
426_2 ABIE.BAL 6 0.015 42.1 2.65
426_2 ABIE.BAL 7 0.0033 195.0498 1
426_2 ABIE.BAL 8 0.0187 0.0153 2
426_2 ABIE.BAL 9 0.0718 0.0019 2
426_2 ABIE.BAL 10 0.0001 0.0001 2
426_2 ACER.RUB 1 0.355 46.7527 2.65
426_2 ACER.RUB 2 0.5 22.6772 2
426_2 ACER.RUB 3 0.1435 21.9983 2
426_2 ACER.RUB 4 0.1435 16.2332 2
426_2 ACER.RUB 5 0.0374 3.466 2
426_2 ACER.RUB 6 0.015 227.2378 2.65
426_2 ACER.RUB 7 0.0033 979.8251 1
426_2 ACER.RUB 8 0.0187 3.8893 2
426_2 ACER.RUB 9 0.0718 2.4283 2
426_2 ACER.RUB 10 0.0001 0.0001 2
426_2 ACER.SAH 1 0.355 134.5011 2.65
426_2 ACER.SAH 2 0.5 64.6224 2
426_2 ACER.SAH 3 0.1435 75.1751 2
426_2 ACER.SAH 4 0.1435 47.2918 2
426_2 ACER.SAH 5 0.0374 56.1233 2
426_2 ACER.SAH 6 0.015 834.5045 2.65
426_2 ACER.SAH 7 0.0033 3229.7532 1
426_2 ACER.SAH 8 0.0187 36.1087 2
426_2 ACER.SAH 9 0.0718 10.0208 2
426_2 ACER.SAH 10 0.0001 0.0001 2
426_2 BETU.ALL 1 0.355 75.3267 2.65
426_2 BETU.ALL 2 0.5 36.9617 2
426_2 BETU.ALL 3 0.1435 31.5775 2
426_2 BETU.ALL 4 0.1435 25.6875 2
426_2 BETU.ALL 5 0.0374 5.3176 2
426_2 BETU.ALL 6 0.015 336.5993 2.65
426_2 BETU.ALL 7 0.0033 1482.7899 1
426_2 BETU.ALL 8 0.0187 5.9425 2
426_2 BETU.ALL 9 0.0718 2.884 2
426_2 BETU.ALL 10 0.0001 0.0001 2
426_2 BETU.PAP 1 0.355 31.7749 2.65
426_2 BETU.PAP 2 0.5 15.7387 2
426_2 BETU.PAP 3 0.1435 11.4037 2
426_2 BETU.PAP 4 0.1435 10.9922 2
426_2 BETU.PAP 5 0.0374 0.0681 2
426_2 BETU.PAP 6 0.015 136.5734 2.65
426_2 BETU.PAP 7 0.0033 628.6829 1
426_2 BETU.PAP 8 0.0187 0.0631 2
426_2 BETU.PAP 9 0.0718 0.0608 2
426_2 BETU.PAP 10 0.0001 0.0001 2
426_2 FAGU.GRA 1 0.355 142.1922 2.65
426_2 FAGU.GRA 2 0.5 51.1693 2
426_2 FAGU.GRA 3 0.1435 203.0366 2
426_2 FAGU.GRA 4 0.1435 41.9066 2
426_2 FAGU.GRA 5 0.0374 355.3717 2
426_2 FAGU.GRA 6 0.015 1432.0835 2.65
426_2 FAGU.GRA 7 0.0033 4168.5045 1
426_2 FAGU.GRA 8 0.0187 323.4682 2
426_2 FAGU.GRA 9 0.0718 71.5379 2
426_2 FAGU.GRA 10 0.0001 0.0001 2
426_2 LARI.LAR 1 0.355 20.5159 2.65
426_2 LARI.LAR 2 0.5 10.0842 2
426_2 LARI.LAR 3 0.1435 6.9776 2
426_2 LARI.LAR 4 0.1435 6.9428 2
426_2 LARI.LAR 5 0.0374 0.0001 2
426_2 LARI.LAR 6 0.015 80.9733 2.65
426_2 LARI.LAR 7 0.0033 357.4184 1
426_2 LARI.LAR 8 0.0187 0.0001 2
426_2 LARI.LAR 9 0.0718 0.0001 2
426_2 LARI.LAR 10 0.0001 0.0001 2
426_2 PICE.GLA 1 0.355 224.2068 2.65
426_2 PICE.GLA 2 0.5 64.4556 2
426_2 PICE.GLA 3 0.1435 293.8528 2
426_2 PICE.GLA 4 0.1435 50.5175 2
426_2 PICE.GLA 5 0.0374 562.3403 2
426_2 PICE.GLA 6 0.015 1787.9044 2.65
426_2 PICE.GLA 7 0.0033 4692.6247 1
426_2 PICE.GLA 8 0.0187 486.7438 2
426_2 PICE.GLA 9 0.0718 136.8196 2
426_2 PICE.GLA 10 0.0001 0.0001 2
426_2 PICE.MAR 1 0.355 33.1824 2.65
426_2 PICE.MAR 2 0.5 9.7647 2
426_2 PICE.MAR 3 0.1435 53.0901 2
426_2 PICE.MAR 4 0.1435 7.9174 2
426_2 PICE.MAR 5 0.0374 113.279 2
426_2 PICE.MAR 6 0.015 440.1777 2.65
426_2 PICE.MAR 7 0.0033 1140.5972 1
426_2 PICE.MAR 8 0.0187 75.2339 2
426_2 PICE.MAR 9 0.0718 21.5497 2
426_2 PICE.MAR 10 0.0001 0.0001 2
426_2 PICE.RUB 1 0.355 20.5391 2.65
426_2 PICE.RUB 2 0.5 10.0767 2
426_2 PICE.RUB 3 0.1435 7.0339 2
426_2 PICE.RUB 4 0.1435 6.9909 2
426_2 PICE.RUB 5 0.0374 0.4725 2
426_2 PICE.RUB 6 0.015 84.5216 2.65
426_2 PICE.RUB 7 0.0033 401.0232 1
426_2 PICE.RUB 8 0.0187 0.1009 2
426_2 PICE.RUB 9 0.0718 0.0028 2
426_2 PICE.RUB 10 0.0001 0.0001 2
426_2 PINU.BAN 1 0.355 209.5568 2.65
426_2 PINU.BAN 2 0.5 93.9045 2
426_2 PINU.BAN 3 0.1435 150.4478 2
426_2 PINU.BAN 4 0.1435 72.0083 2
426_2 PINU.BAN 5 0.0374 263.026 2
426_2 PINU.BAN 6 0.015 1702.7955 2.65
426_2 PINU.BAN 7 0.0033 5887.5053 1
426_2 PINU.BAN 8 0.0187 118.0323 2
426_2 PINU.BAN 9 0.0718 36.6108 2
426_2 PINU.BAN 10 0.0001 0.0001 2
426_2 PINU.RES 1 0.355 5.5031 2.65
426_2 PINU.RES 2 0.5 0.1816 2
426_2 PINU.RES 3 0.1435 48.7545 2
426_2 PINU.RES 4 0.1435 3.7399 2
426_2 PINU.RES 5 0.0374 115.5571 2
426_2 PINU.RES 6 0.015 413.9437 2.65
426_2 PINU.RES 7 0.0033 1014.0238 1
426_2 PINU.RES 8 0.0187 68.9738 2
426_2 PINU.RES 9 0.0718 10.821 2
426_2 PINU.RES 10 0.0001 0.0001 2
426_2 PINU.STR 1 0.355 90.8201 2.65
426_2 PINU.STR 2 0.5 40.1127 2
426_2 PINU.STR 3 0.1435 62.9646 2
426_2 PINU.STR 4 0.1435 28.7165 2
426_2 PINU.STR 5 0.0374 80.241 2
426_2 PINU.STR 6 0.015 535.2788 2.65
426_2 PINU.STR 7 0.0033 1832.3257 1
426_2 PINU.STR 8 0.0187 58.0582 2
426_2 PINU.STR 9 0.0718 16.6771 2
426_2 PINU.STR 10 0.0001 0.0001 2
426_2 POPU.TRE 1 0.355 96.9139 2.65
426_2 POPU.TRE 2 0.5 43.693 2
426_2 POPU.TRE 3 0.1435 67.4358 2
426_2 POPU.TRE 4 0.1435 31.4279 2
426_2 POPU.TRE 5 0.0374 45.0275 2
426_2 POPU.TRE 6 0.015 587.2975 2.65
426_2 POPU.TRE 7 0.0033 2067.2641 1
426_2 POPU.TRE 8 0.0187 45.0024 2
426_2 POPU.TRE 9 0.0718 17.4264 2
426_2 POPU.TRE 10 0.0001 0.0001 2
426_2 QUER.RUB 1 0.355 92.5395 2.65
426_2 QUER.RUB 2 0.5 19.2679 2
426_2 QUER.RUB 3 0.1435 308.5528 2
426_2 QUER.RUB 4 0.1435 29.4945 2
426_2 QUER.RUB 5 0.0374 841.9623 2
426_2 QUER.RUB 6 0.015 2074.4979 2.65
426_2 QUER.RUB 7 0.0033 5298.5864 1
426_2 QUER.RUB 8 0.0187 662.2537 2
426_2 QUER.RUB 9 0.0718 105.7673 2
426_2 QUER.RUB 10 0.0001 0.0001 2
426_2 THUJ.SPP.ALL 1 0.355 73.9365 2.65
426_2 THUJ.SPP.ALL 2 0.5 29.6431 2
426_2 THUJ.SPP.ALL 3 0.1435 55.425 2
426_2 THUJ.SPP.ALL 4 0.1435 20.9751 2
426_2 THUJ.SPP.ALL 5 0.0374 79.8003 2
426_2 THUJ.SPP.ALL 6 0.015 422.1549 2.65
426_2 THUJ.SPP.ALL 7 0.0033 1413.5235 1
426_2 THUJ.SPP.ALL 8 0.0187 68.101 2
426_2 THUJ.SPP.ALL 9 0.0718 21.0445 2
426_2 THUJ.SPP.ALL 10 0.0001 0.0001 2
426_2 TSUG.CAN 1 0.355 74.8679 2.65
426_2 TSUG.CAN 2 0.5 34.7102 2
426_2 TSUG.CAN 3 0.1435 37.6519 2
426_2 TSUG.CAN 4 0.1435 24.4308 2
426_2 TSUG.CAN 5 0.0374 45.4531 2
426_2 TSUG.CAN 6 0.015 380.6701 2.65
426_2 TSUG.CAN 7 0.0033 1505.7998 1
426_2 TSUG.CAN 8 0.0187 30.5357 2
426_2 TSUG.CAN 9 0.0718 7.5922 2
426_2 TSUG.CAN 10 0.0001 0.0001 2
426_3 ABIE.BAL 1 0.355 7.703 2.65
426_3 ABIE.BAL 2 0.5 3.6492 2
426_3 ABIE.BAL 3 0.1435 2.6418 2
426_3 ABIE.BAL 4 0.1435 2.6168 2
426_3 ABIE.BAL 5 0.0374 0.0292 2
426_3 ABIE.BAL 6 0.015 36.3882 2.65
426_3 ABIE.BAL 7 0.0033 162.7885 1
426_3 ABIE.BAL 8 0.0187 0.0123 2
426_3 ABIE.BAL 9 0.0718 0.0051 2
426_3 ABIE.BAL 10 0.0001 0.0001 2
426_3 ACER.RUB 1 0.355 63.5504 2.65
426_3 ACER.RUB 2 0.5 30.8377 2
426_3 ACER.RUB 3 0.1435 30.6461 2
426_3 ACER.RUB 4 0.1435 21.8492 2
426_3 ACER.RUB 5 0.0374 4.6204 2
426_3 ACER.RUB 6 0.015 314.8363 2.65
426_3 ACER.RUB 7 0.0033 1283.7778 1
426_3 ACER.RUB 8 0.0187 4.7052 2
426_3 ACER.RUB 9 0.0718 3.284 2
426_3 ACER.RUB 10 0.0001 0.0001 2
426_3 ACER.SAH 1 0.355 173.4906 2.65
426_3 ACER.SAH 2 0.5 81.4476 2
426_3 ACER.SAH 3 0.1435 106.5101 2
426_3 ACER.SAH 4 0.1435 59.0233 2
426_3 ACER.SAH 5 0.0374 55.6746 2
426_3 ACER.SAH 6 0.015 1057.672 2.65
426_3 ACER.SAH 7 0.0033 3982.8201 1
426_3 ACER.SAH 8 0.0187 47.6768 2
426_3 ACER.SAH 9 0.0718 20.4442 2
426_3 ACER.SAH 10 0.0001 0.0001 2
426_3 BETU.ALL 1 0.355 80.1782 2.65
426_3 BETU.ALL 2 0.5 39.302 2
426_3 BETU.ALL 3 0.1435 32.9214 2
426_3 BETU.ALL 4 0.1435 26.9651 2
426_3 BETU.ALL 5 0.0374 6.2608 2
426_3 BETU.ALL 6 0.015 345.5977 2.65
426_3 BETU.ALL 7 0.0033 1521.069 1
426_3 BETU.ALL 8 0.0187 6.6791 2
426_3 BETU.ALL 9 0.0718 3.0845 2
426_3 BETU.ALL 10 0.0001 0.0001 2
426_3 BETU.PAP 1 0.355 28.4924 2.65
426_3 BETU.PAP 2 0.5 14.0123 2
426_3 BETU.PAP 3 0.1435 10.3769 2
426_3 BETU.PAP 4 0.1435 9.7209 2
426_3 BETU.PAP 5 0.0374 0.0001 2
426_3 BETU.PAP 6 0.015 119.4027 2.65
426_3 BETU.PAP 7 0.0033 539.7801 1
426_3 BETU.PAP 8 0.0187 0.0001 2
426_3 BETU.PAP 9 0.0718 0.1856 2
426_3 BETU.PAP 10 0.0001 0.0001 2
426_3 FAGU.GRA 1 0.355 186.0423 2.65
426_3 FAGU.GRA 2 0.5 63.7335 2
426_3 FAGU.GRA 3 0.1435 306.1383 2
426_3 FAGU.GRA 4 0.1435 53.2252 2
426_3 FAGU.GRA 5 0.0374 512.5306 2
426_3 FAGU.GRA 6 0.015 2165.6675 2.65
426_3 FAGU.GRA 7 0.0033 5920.1535 1
426_3 FAGU.GRA 8 0.0187 460.6314 2
426_3 FAGU.GRA 9 0.0718 105.8857 2
426_3 FAGU.GRA 10 0.0001 0.0001 2
426_3 LARI.LAR 1 0.355 17.9791 2.65
426_3 LARI.LAR 2 0.5 8.7154 2
426_3 LARI.LAR 3 0.1435 7.3596 2
426_3 LARI.LAR 4 0.1435 5.9548 2
426_3 LARI.LAR 5 0.0374 0.0001 2
426_3 LARI.LAR 6 0.015 72.5439 2.65
426_3 LARI.LAR 7 0.0033 306.8189 1
426_3 LARI.LAR 8 0.0187 0.0001 2
426_3 LARI.LAR 9 0.0718 0.4986 2
426_3 LARI.LAR 10 0.0001 0.0001 2
426_3 PICE.GLA 1 0.355 265.18 2.65
426_3 PICE.GLA 2 0.5 72.3119 2
426_3 PICE.GLA 3 0.1435 327.3644 2
426_3 PICE.GLA 4 0.1435 53.3484 2
426_3 PICE.GLA 5 0.0374 482.6407 2
426_3 PICE.GLA 6 0.015 1673.0733 2.65
426_3 PICE.GLA 7 0.0033 4241.1287 1
426_3 PICE.GLA 8 0.0187 447.0259 2
426_3 PICE.GLA 9 0.0718 171.9638 2
426_3 PICE.GLA 10 0.0001 0.0001 2
426_3 PICE.MAR 1 0.355 42.1176 2.65
426_3 PICE.MAR 2 0.5 13.3972 2
426_3 PICE.MAR 3 0.1435 42.6418 2
426_3 PICE.MAR 4 0.1435 9.3997 2
426_3 PICE.MAR 5 0.0374 65.4255 2
426_3 PICE.MAR 6 0.015 270.932 2.65
426_3 PICE.MAR 7 0.0033 719.7465 1
426_3 PICE.MAR 8 0.0187 46.9645 2
426_3 PICE.MAR 9 0.0718 21.8507 2
426_3 PICE.MAR 10 0.0001 0.0001 2
426_3 PICE.RUB 1 0.355 20.0225 2.65
426_3 PICE.RUB 2 0.5 9.7684 2
426_3 PICE.RUB 3 0.1435 6.9692 2
426_3 PICE.RUB 4 0.1435 6.7115 2
426_3 PICE.RUB 5 0.0374 0.3607 2
426_3 PICE.RUB 6 0.015 80.1443 2.65
426_3 PICE.RUB 7 0.0033 370.4175 1
426_3 PICE.RUB 8 0.0187 0.1665 2
426_3 PICE.RUB 9 0.0718 0.1147 2
426_3 PICE.RUB 10 0.0001 0.0001 2
426_3 PINU.BAN 1 0.355 316.301 2.65
426_3 PINU.BAN 2 0.5 79.343 2
426_3 PINU.BAN 3 0.1435 415.8847 2
426_3 PINU.BAN 4 0.1435 56.442 2
426_3 PINU.BAN 5 0.0374 447.2273 2
426_3 PINU.BAN 6 0.015 1859.7767 2.65
426_3 PINU.BAN 7 0.0033 4189.187 1
426_3 PINU.BAN 8 0.0187 392.7713 2
426_3 PINU.BAN 9 0.0718 240.7487 2
426_3 PINU.BAN 10 0.0001 0.0001 2
426_3 PINU.RES 1 0.355 76.7368 2.65
426_3 PINU.RES 2 0.5 19.9126 2
426_3 PINU.RES 3 0.1435 168.6266 2
426_3 PINU.RES 4 0.1435 16.032 2
426_3 PINU.RES 5 0.0374 240.3359 2
426_3 PINU.RES 6 0.015 936.4997 2.65
426_3 PINU.RES 7 0.0033 1994.9046 1
426_3 PINU.RES 8 0.0187 172.756 2
426_3 PINU.RES 9 0.0718 70.0006 2
426_3 PINU.RES 10 0.0001 0.0001 2
426_3 PINU.STR 1 0.355 125.9657 2.65
426_3 PINU.STR 2 0.5 53.5327 2
426_3 PINU.STR 3 0.1435 102.9258 2
426_3 PINU.STR 4 0.1435 37.4338 2
426_3 PINU.STR 5 0.0374 132.2454 2
426_3 PINU.STR 6 0.015 796.7057 2.65
426_3 PINU.STR 7 0.0033 2492.4046 1
426_3 PINU.STR 8 0.0187 96.3717 2
426_3 PINU.STR 9 0.0718 31.8864 2
426_3 PINU.STR 10 0.0001 0.0001 2
426_3 POPU.TRE 1 0.355 82.2847 2.65
426_3 POPU.TRE 2 0.5 38.781 2
426_3 POPU.TRE 3 0.1435 54.2861 2
426_3 POPU.TRE 4 0.1435 28.0783 2
426_3 POPU.TRE 5 0.0374 25.341 2
426_3 POPU.TRE 6 0.015 483.7895 2.65
426_3 POPU.TRE 7 0.0033 1745.8535 1
426_3 POPU.TRE 8 0.0187 21.8995 2
426_3 POPU.TRE 9 0.0718 9.7167 2
426_3 POPU.TRE 10 0.0001 0.0001 2
426_3 QUER.RUB 1 0.355 180.3034 2.65
426_3 QUER.RUB 2 0.5 38.4096 2
426_3 QUER.RUB 3 0.1435 500.21 2
426_3 QUER.RUB 4 0.1435 43.6597 2
426_3 QUER.RUB 5 0.0374 1136.893 2
426_3 QUER.RUB 6 0.015 2918.1042 2.65
426_3 QUER.RUB 7 0.0033 7090.7475 1
426_3 QUER.RUB 8 0.0187 928.8924 2
426_3 QUER.RUB 9 0.0718 202.5434 2
426_3 QUER.RUB 10 0.0001 0.0001 2
426_3 THUJ.SPP.ALL 1 0.355 79.6954 2.65
426_3 THUJ.SPP.ALL 2 0.5 32.9641 2
426_3 THUJ.SPP.ALL 3 0.1435 57.0837 2
426_3 THUJ.SPP.ALL 4 0.1435 22.7934 2
426_3 THUJ.SPP.ALL 5 0.0374 66.4514 2
426_3 THUJ.SPP.ALL 6 0.015 425.259 2.65
426_3 THUJ.SPP.ALL 7 0.0033 1416.0472 1
426_3 THUJ.SPP.ALL 8 0.0187 54.2448 2
426_3 THUJ.SPP.ALL 9 0.0718 20.2451 2
426_3 THUJ.SPP.ALL 10 0.0001 0.0001 2
426_3 TSUG.CAN 1 0.355 93.1301 2.65
426_3 TSUG.CAN 2 0.5 41.6848 2
426_3 TSUG.CAN 3 0.1435 51.3219 2
426_3 TSUG.CAN 4 0.1435 28.9615 2
426_3 TSUG.CAN 5 0.0374 57.0711 2
426_3 TSUG.CAN 6 0.015 476.5895 2.65
426_3 TSUG.CAN 7 0.0033 1800.3152 1
426_3 TSUG.CAN 8 0.0187 40.3139 2
426_3 TSUG.CAN 9 0.0718 13.4281 2
426_3 TSUG.CAN 10 0.0001 0.0001 2
426_4 ABIE.BAL 1 0.355 9.8826 2.65
426_4 ABIE.BAL 2 0.5 4.6815 2
426_4 ABIE.BAL 3 0.1435 3.3055 2
426_4 ABIE.BAL 4 0.1435 3.2682 2
426_4 ABIE.BAL 5 0.0374 0.0611 2
426_4 ABIE.BAL 6 0.015 43.6357 2.65
426_4 ABIE.BAL 7 0.0033 195.2109 1
426_4 ABIE.BAL 8 0.0187 0.0214 2
426_4 ABIE.BAL 9 0.0718 0.0081 2
426_4 ABIE.BAL 10 0.0001 0.0001 2
426_4 ACER.RUB 1 0.355 51.2008 2.65
426_4 ACER.RUB 2 0.5 24.5837 2
426_4 ACER.RUB 3 0.1435 22.4281 2
426_4 ACER.RUB 4 0.1435 17.2525 2
426_4 ACER.RUB 5 0.0374 3.058 2
426_4 ACER.RUB 6 0.015 235.1793 2.65
426_4 ACER.RUB 7 0.0033 986.4911 1
426_4 ACER.RUB 8 0.0187 2.9791 2
426_4 ACER.RUB 9 0.0718 1.649 2
426_4 ACER.RUB 10 0.0001 0.0001 2
426_4 ACER.SAH 1 0.355 149.5601 2.65
426_4 ACER.SAH 2 0.5 70.2206 2
426_4 ACER.SAH 3 0.1435 78.7743 2
426_4 ACER.SAH 4 0.1435 50.2895 2
426_4 ACER.SAH 5 0.0374 52.1931 2
426_4 ACER.SAH 6 0.015 841.8848 2.65
426_4 ACER.SAH 7 0.0033 3195.7663 1
426_4 ACER.SAH 8 0.0187 34.0469 2
426_4 ACER.SAH 9 0.0718 11.2281 2
426_4 ACER.SAH 10 0.0001 0.0001 2
426_4 BETU.ALL 1 0.355 84.0273 2.65
426_4 BETU.ALL 2 0.5 40.3914 2
426_4 BETU.ALL 3 0.1435 35.2469 2
426_4 BETU.ALL 4 0.1435 27.4922 2
426_4 BETU.ALL 5 0.0374 7.2613 2
426_4 BETU.ALL 6 0.015 357.2198 2.65
426_4 BETU.ALL 7 0.0033 1515.2763 1
426_4 BETU.ALL 8 0.0187 7.7156 2
426_4 BETU.ALL 9 0.0718 3.7993 2
426_4 BETU.ALL 10 0.0001 0.0001 2
426_4 BETU.PAP 1 0.355 34.6358 2.65
426_4 BETU.PAP 2 0.5 16.718 2
426_4 BETU.PAP 3 0.1435 13.1901 2
426_4 BETU.PAP 4 0.1435 11.4234 2
426_4 BETU.PAP 5 0.0374 0.6381 2
426_4 BETU.PAP 6 0.015 142.403 2.65
426_4 BETU.PAP 7 0.0033 621.7964 1
426_4 BETU.PAP 8 0.0187 0.6656 2
426_4 BETU.PAP 9 0.0718 0.7477 2
426_4 BETU.PAP 10 0.0001 0.0001 2
426_4 FAGU.GRA 1 0.355 177.3674 2.65
426_4 FAGU.GRA 2 0.5 61.3086 2
426_4 FAGU.GRA 3 0.1435 257.7738 2
426_4 FAGU.GRA 4 0.1435 49.9054 2
426_4 FAGU.GRA 5 0.0374 433.4677 2
426_4 FAGU.GRA 6 0.015 1685.7719 2.65
426_4 FAGU.GRA 7 0.0033 4730.4314 1
426_4 FAGU.GRA 8 0.0187 377.4642 2
426_4 FAGU.GRA 9 0.0718 85.5723 2
426_4 FAGU.GRA 10 0.0001 0.0001 2
426_4 LARI.LAR 1 0.355 26.4826 2.65
426_4 LARI.LAR 2 0.5 12.7211 2
426_4 LARI.LAR 3 0.1435 9.7103 2
426_4 LARI.LAR 4 0.1435 8.6556 2
426_4 LARI.LAR 5 0.0374 0.1332 2
426_4 LARI.LAR 6 0.015 104.5925 2.65
426_4 LARI.LAR 7 0.0033 440.2474 1
426_4 LARI.LAR 8 0.0187 0.0798 2
426_4 LARI.LAR 9 0.0718 0.6052 2
426_4 LARI.LAR 10 0.0001 0.0001 2
426_4 PICE.GLA 1 0.355 283.9706 2.65
426_4 PICE.GLA 2 0.5 80.587 2
426_4 PICE.GLA 3 0.1435 341.5866 2
426_4 PICE.GLA 4 0.1435 60.2794 2
426_4 PICE.GLA 5 0.0374 627.0819 2
426_4 PICE.GLA 6 0.015 1951.3121 2.65
426_4 PICE.GLA 7 0.0033 5058.5509 1
426_4 PICE.GLA 8 0.0187 524.6553 2
426_4 PICE.GLA 9 0.0718 156.4325 2
426_4 PICE.GLA 10 0.0001 0.0001 2
426_4 PICE.MAR 1 0.355 43.2565 2.65
426_4 PICE.MAR 2 0.5 11.8903 2
426_4 PICE.MAR 3 0.1435 58.1691 2
426_4 PICE.MAR 4 0.1435 9.531 2
426_4 PICE.MAR 5 0.0374 109.8906 2
426_4 PICE.MAR 6 0.015 442.1392 2.65
426_4 PICE.MAR 7 0.0033 1143.3523 1
426_4 PICE.MAR 8 0.0187 69.0583 2
426_4 PICE.MAR 9 0.0718 24.581 2
426_4 PICE.MAR 10 0.0001 0.0001 2
426_4 PICE.RUB 1 0.355 26.1391 2.65
426_4 PICE.RUB 2 0.5 12.6859 2
426_4 PICE.RUB 3 0.1435 8.6791 2
426_4 PICE.RUB 4 0.1435 8.5835 2
426_4 PICE.RUB 5 0.0374 0.5334 2
426_4 PICE.RUB 6 0.015 101.8989 2.65
426_4 PICE.RUB 7 0.0033 465.3382 1
426_4 PICE.RUB 8 0.0187 0.1155 2
426_4 PICE.RUB 9 0.0718 0.0151 2
426_4 PICE.RUB 10 0.0001 0.0001 2
