ecoregion species DOMpool DecayRate AmountT0 Q10
422_1 PICE.MAR 9 0.0718 20.0863 2
422_1 PICE.MAR 10 0.0001 0.0001 2
422_1 PICE.RUB 1 0.355 35.6876 2.65
422_1 PICE.RUB 2 0.5 17.1387 2
422_1 PICE.RUB 3 0.1435 14.267 2
422_1 PICE.RUB 4 0.1435 11.5389 2
422_1 PICE.RUB 5 0.0374 5.2282 2
422_1 PICE.RUB 6 0.015 156.001 2.65
422_1 PICE.RUB 7 0.0033 638.5517 1
422_1 PICE.RUB 8 0.0187 2.0997 2
422_1 PICE.RUB 9 0.0718 1.4487 2
422_1 PICE.RUB 10 0.0001 0.0001 2
422_1 PINU.BAN 1 0.355 213.8204 2.65
422_1 PINU.BAN 2 0.5 63.7709 2
422_1 PINU.BAN 3 0.1435 251.9376 2
422_1 PINU.BAN 4 0.1435 47.1171 2
422_1 PINU.BAN 5 0.0374 466.7716 2
422_1 PINU.BAN 6 0.015 1528.7998 2.65
422_1 PINU.BAN 7 0.0033 4007.5444 1
422_1 PINU.BAN 8 0.0187 392.8317 2
422_1 PINU.BAN 9 0.0718 116.9498 2
422_1 PINU.BAN 10 0.0001 0.0001 2
422_1 PINU.RES 1 0.355 33.5083 2.65
422_1 PINU.RES 2 0.5 7.6253 2
422_1 PINU.RES 3 0.1435 45.3293 2
422_1 PINU.RES 4 0.1435 5.3226 2
422_1 PINU.RES 5 0.0374 74.89 2
422_1 PINU.RES 6 0.015 311.6452 2.65
422_1 PINU.RES 7 0.0033 738.8363 1
422_1 PINU.RES 8 0.0187 44.2421 2
422_1 PINU.RES 9 0.0718 26.3439 2
422_1 PINU.RES 10 0.0001 0.0001 2
422_1 PINU.STR 1 0.355 127.0301 2.65
422_1 PINU.STR 2 0.5 42.0447 2
422_1 PINU.STR 3 0.1435 106.0665 2
422_1 PINU.STR 4 0.1435 27.6783 2
422_1 PINU.STR 5 0.0374 113.8828 2
422_1 PINU.STR 6 0.015 587.7177 2.65
422_1 PINU.STR 7 0.0033 1685.9615 1
422_1 PINU.STR 8 0.0187 89.1534 2
422_1 PINU.STR 9 0.0718 60.6087 2
422_1 PINU.STR 10 0.0001 0.0001 2
422_1 POPU.TRE 1 0.355 82.7622 2.65
422_1 POPU.TRE 2 0.5 34.7241 2
422_1 POPU.TRE 3 0.1435 66.7057 2
422_1 POPU.TRE 4 0.1435 25.7599 2
422_1 POPU.TRE 5 0.0374 34.5757 2
422_1 POPU.TRE 6 0.015 481.3907 2.65
422_1 POPU.TRE 7 0.0033 1676.6445 1
422_1 POPU.TRE 8 0.0187 38.226 2
422_1 POPU.TRE 9 0.0718 22.1638 2
422_1 POPU.TRE 10 0.0001 0.0001 2
422_1 QUER.RUB 1 0.355 408.0105 2.65
422_1 QUER.RUB 2 0.5 107.4821 2
422_1 QUER.RUB 3 0.1435 612.3401 2
422_1 QUER.RUB 4 0.1435 72.528 2
422_1 QUER.RUB 5 0.0374 495.2361 2
422_1 QUER.RUB 6 0.015 2001.3555 2.65
422_1 QUER.RUB 7 0.0033 4592.4376 1
422_1 QUER.RUB 8 0.0187 609.2259 2
422_1 QUER.RUB 9 0.0718 373.0795 2
422_1 QUER.RUB 10 0.0001 0.0001 2
422_1 THUJ.SPP.ALL 1 0.355 50.5007 2.65
422_1 THUJ.SPP.ALL 2 0.5 22.4432 2
422_1 THUJ.SPP.ALL 3 0.1435 26.1369 2
422_1 THUJ.SPP.ALL 4 0.1435 16.237 2
422_1 THUJ.SPP.ALL 5 0.0374 22.7435 2
422_1 THUJ.SPP.ALL 6 0.015 253.6579 2.65
422_1 THUJ.SPP.ALL 7 0.0033 1013.7582 1
422_1 THUJ.SPP.ALL 8 0.0187 15.6863 2
422_1 THUJ.SPP.ALL 9 0.0718 6.2178 2
422_1 THUJ.SPP.ALL 10 0.0001 0.0001 2
422_1 TSUG.CAN 1 0.355 46.5608 2.65
422_1 TSUG.CAN 2 0.5 21.3181 2
422_1 TSUG.CAN 3 0.1435 24.8627 2
422_1 TSUG.CAN 4 0.1435 14.8412 2
422_1 TSUG.CAN 5 0.0374 22.4616 2
422_1 TSUG.CAN 6 0.015 226.3769 2.65
422_1 TSUG.CAN 7 0.0033 872.0614 1
422_1 TSUG.CAN 8 0.0187 14.335 2
422_1 TSUG.CAN 9 0.0718 5.4792 2
422_1 TSUG.CAN 10 0.0001 0.0001 2
422_2 ABIE.BAL 1 0.355 9.134 2.65
422_2 ABIE.BAL 2 0.5 4.2309 2
422_2 ABIE.BAL 3 0.1435 3.1601 2
422_2 ABIE.BAL 4 0.1435 2.9665 2
422_2 ABIE.BAL 5 0.0374 0.2466 2
422_2 ABIE.BAL 6 0.015 41.543 2.65
422_2 ABIE.BAL 7 0.0033 174.5838 1
422_2 ABIE.BAL 8 0.0187 0.1012 2
422_2 ABIE.BAL 9 0.0718 0.0594 2
422_2 ABIE.BAL 10 0.0001 0.0001 2
422_2 ACER.RUB 1 0.355 54.5171 2.65
422_2 ACER.RUB 2 0.5 25.3908 2
422_2 ACER.RUB 3 0.1435 27.1423 2
422_2 ACER.RUB 4 0.1435 17.3496 2
422_2 ACER.RUB 5 0.0374 4.6039 2
422_2 ACER.RUB 6 0.015 240.8956 2.65
422_2 ACER.RUB 7 0.0033 914.5367 1
422_2 ACER.RUB 8 0.0187 4.4153 2
422_2 ACER.RUB 9 0.0718 4.4469 2
422_2 ACER.RUB 10 0.0001 0.0001 2
422_2 ACER.SAH 1 0.355 93.9943 2.65
422_2 ACER.SAH 2 0.5 36.4061 2
422_2 ACER.SAH 3 0.1435 98.255 2
422_2 ACER.SAH 4 0.1435 27.416 2
422_2 ACER.SAH 5 0.0374 143.3914 2
422_2 ACER.SAH 6 0.015 745.6425 2.65
422_2 ACER.SAH 7 0.0033 2312.3756 1
422_2 ACER.SAH 8 0.0187 110.8865 2
422_2 ACER.SAH 9 0.0718 33.0568 2
422_2 ACER.SAH 10 0.0001 0.0001 2
422_2 BETU.ALL 1 0.355 107.7485 2.65
422_2 BETU.ALL 2 0.5 43.4141 2
422_2 BETU.ALL 3 0.1435 98.3756 2
422_2 BETU.ALL 4 0.1435 30.6795 2
422_2 BETU.ALL 5 0.0374 81.4415 2
422_2 BETU.ALL 6 0.015 594.2082 2.65
422_2 BETU.ALL 7 0.0033 1921.1416 1
422_2 BETU.ALL 8 0.0187 85.8666 2
422_2 BETU.ALL 9 0.0718 32.9431 2
422_2 BETU.ALL 10 0.0001 0.0001 2
422_2 BETU.PAP 1 0.355 33.6401 2.65
422_2 BETU.PAP 2 0.5 15.9619 2
422_2 BETU.PAP 3 0.1435 13.3818 2
422_2 BETU.PAP 4 0.1435 10.9352 2
422_2 BETU.PAP 5 0.0374 0.3542 2
422_2 BETU.PAP 6 0.015 139.0269 2.65
422_2 BETU.PAP 7 0.0033 589.8364 1
422_2 BETU.PAP 8 0.0187 0.4107 2
422_2 BETU.PAP 9 0.0718 1.2804 2
422_2 BETU.PAP 10 0.0001 0.0001 2
422_2 FAGU.GRA 1 0.355 78.3502 2.65
422_2 FAGU.GRA 2 0.5 25.224 2
422_2 FAGU.GRA 3 0.1435 113.1526 2
422_2 FAGU.GRA 4 0.1435 21.3724 2
422_2 FAGU.GRA 5 0.0374 180.359 2
422_2 FAGU.GRA 6 0.015 747.5697 2.65
422_2 FAGU.GRA 7 0.0033 2168.8548 1
422_2 FAGU.GRA 8 0.0187 138.2899 2
422_2 FAGU.GRA 9 0.0718 42.1555 2
422_2 FAGU.GRA 10 0.0001 0.0001 2
422_2 LARI.LAR 1 0.355 19.9547 2.65
422_2 LARI.LAR 2 0.5 9.2519 2
422_2 LARI.LAR 3 0.1435 9.2598 2
422_2 LARI.LAR 4 0.1435 6.1081 2
422_2 LARI.LAR 5 0.0374 0.046 2
422_2 LARI.LAR 6 0.015 77.32 2.65
422_2 LARI.LAR 7 0.0033 289.9224 1
422_2 LARI.LAR 8 0.0187 0.071 2
422_2 LARI.LAR 9 0.0718 1.5504 2
422_2 LARI.LAR 10 0.0001 0.0001 2
422_2 PICE.GLA 1 0.355 192.0562 2.65
422_2 PICE.GLA 2 0.5 59.4573 2
422_2 PICE.GLA 3 0.1435 205.8277 2
422_2 PICE.GLA 4 0.1435 43.3736 2
422_2 PICE.GLA 5 0.0374 360.2507 2
422_2 PICE.GLA 6 0.015 1166.1211 2.65
422_2 PICE.GLA 7 0.0033 3198.1948 1
422_2 PICE.GLA 8 0.0187 320.8789 2
422_2 PICE.GLA 9 0.0718 90.9994 2
422_2 PICE.GLA 10 0.0001 0.0001 2
422_2 PICE.MAR 1 0.355 149.4971 2.65
422_2 PICE.MAR 2 0.5 53.7124 2
422_2 PICE.MAR 3 0.1435 137.7317 2
422_2 PICE.MAR 4 0.1435 39.1871 2
422_2 PICE.MAR 5 0.0374 204.8945 2
422_2 PICE.MAR 6 0.015 937.266 2.65
422_2 PICE.MAR 7 0.0033 2801.7525 1
422_2 PICE.MAR 8 0.0187 150.282 2
422_2 PICE.MAR 9 0.0718 54.4896 2
422_2 PICE.MAR 10 0.0001 0.0001 2
422_2 PICE.RUB 1 0.355 36.4532 2.65
422_2 PICE.RUB 2 0.5 17.1249 2
422_2 PICE.RUB 3 0.1435 15.3349 2
422_2 PICE.RUB 4 0.1435 11.3762 2
422_2 PICE.RUB 5 0.0374 5.7825 2
422_2 PICE.RUB 6 0.015 153.9167 2.65
422_2 PICE.RUB 7 0.0033 606.6017 1
422_2 PICE.RUB 8 0.0187 2.6757 2
422_2 PICE.RUB 9 0.0718 2.0663 2
422_2 PICE.RUB 10 0.0001 0.0001 2
422_2 PINU.BAN 1 0.355 208.5097 2.65
422_2 PINU.BAN 2 0.5 69.443 2
422_2 PINU.BAN 3 0.1435 229.9219 2
422_2 PINU.BAN 4 0.1435 50.3423 2
422_2 PINU.BAN 5 0.0374 406.3401 2
422_2 PINU.BAN 6 0.015 1427.8276 2.65
422_2 PINU.BAN 7 0.0033 3867.8482 1
422_2 PINU.BAN 8 0.0187 316.253 2
422_2 PINU.BAN 9 0.0718 94.6007 2
422_2 PINU.BAN 10 0.0001 0.0001 2
422_2 PINU.RES 1 0.355 5.9632 2.65
422_2 PINU.RES 2 0.5 1.6755 2
422_2 PINU.RES 3 0.1435 10.6475 2
422_2 PINU.RES 4 0.1435 1.857 2
422_2 PINU.RES 5 0.0374 23.1649 2
422_2 PINU.RES 6 0.015 124.0407 2.65
422_2 PINU.RES 7 0.0033 330.3755 1
422_2 PINU.RES 8 0.0187 10.4103 2
422_2 PINU.RES 9 0.0718 1.6446 2
422_2 PINU.RES 10 0.0001 0.0001 2
422_2 PINU.STR 1 0.355 114.3372 2.65
422_2 PINU.STR 2 0.5 41.5803 2
422_2 PINU.STR 3 0.1435 89.474 2
422_2 PINU.STR 4 0.1435 27.2699 2
422_2 PINU.STR 5 0.0374 89.8481 2
422_2 PINU.STR 6 0.015 520.7045 2.65
422_2 PINU.STR 7 0.0033 1545.5684 1
422_2 PINU.STR 8 0.0187 66.1643 2
422_2 PINU.STR 9 0.0718 43.0853 2
422_2 PINU.STR 10 0.0001 0.0001 2
422_2 POPU.TRE 1 0.355 94.4178 2.65
422_2 POPU.TRE 2 0.5 39.797 2
422_2 POPU.TRE 3 0.1435 70.1287 2
422_2 POPU.TRE 4 0.1435 29.138 2
422_2 POPU.TRE 5 0.0374 34.8249 2
422_2 POPU.TRE 6 0.015 514.1378 2.65
422_2 POPU.TRE 7 0.0033 1788.6598 1
422_2 POPU.TRE 8 0.0187 37.5599 2
422_2 POPU.TRE 9 0.0718 21.0803 2
422_2 POPU.TRE 10 0.0001 0.0001 2
422_2 QUER.RUB 1 0.355 337.9046 2.65
422_2 QUER.RUB 2 0.5 90.3218 2
422_2 QUER.RUB 3 0.1435 465.6428 2
422_2 QUER.RUB 4 0.1435 60.046 2
422_2 QUER.RUB 5 0.0374 429.1801 2
422_2 QUER.RUB 6 0.015 1685.1206 2.65
422_2 QUER.RUB 7 0.0033 3984.2228 1
422_2 QUER.RUB 8 0.0187 467.2138 2
422_2 QUER.RUB 9 0.0718 273.7507 2
422_2 QUER.RUB 10 0.0001 0.0001 2
422_2 THUJ.SPP.ALL 1 0.355 61.2357 2.65
422_2 THUJ.SPP.ALL 2 0.5 27.1845 2
422_2 THUJ.SPP.ALL 3 0.1435 30.2539 2
422_2 THUJ.SPP.ALL 4 0.1435 19.3653 2
422_2 THUJ.SPP.ALL 5 0.0374 24.5369 2
422_2 THUJ.SPP.ALL 6 0.015 288.475 2.65
422_2 THUJ.SPP.ALL 7 0.0033 1143.4968 1
422_2 THUJ.SPP.ALL 8 0.0187 16.3684 2
422_2 THUJ.SPP.ALL 9 0.0718 6.568 2
422_2 THUJ.SPP.ALL 10 0.0001 0.0001 2
422_2 TSUG.CAN 1 0.355 43.1411 2.65
422_2 TSUG.CAN 2 0.5 20.0303 2
422_2 TSUG.CAN 3 0.1435 19.0409 2
422_2 TSUG.CAN 4 0.1435 13.4829 2
422_2 TSUG.CAN 5 0.0374 13.4583 2
422_2 TSUG.CAN 6 0.015 184.4863 2.65
422_2 TSUG.CAN 7 0.0033 712.1235 1
422_2 TSUG.CAN 8 0.0187 7.2693 2
422_2 TSUG.CAN 9 0.0718 2.4971 2
422_2 TSUG.CAN 10 0.0001 0.0001 2
422_3 ABIE.BAL 1 0.355 7.7731 2.65
422_3 ABIE.BAL 2 0.5 3.5889 2
422_3 ABIE.BAL 3 0.1435 2.7131 2
422_3 ABIE.BAL 4 0.1435 2.5444 2
422_3 ABIE.BAL 5 0.0374 0.2088 2
422_3 ABIE.BAL 6 0.015 36.6232 2.65
422_3 ABIE.BAL 7 0.0033 155.4638 1
422_3 ABIE.BAL 8 0.0187 0.0931 2
422_3 ABIE.BAL 9 0.0718 0.0624 2
422_3 ABIE.BAL 10 0.0001 0.0001 2
422_3 ACER.RUB 1 0.355 51.1234 2.65
422_3 ACER.RUB 2 0.5 23.5848 2
422_3 ACER.RUB 3 0.1435 27.5338 2
422_3 ACER.RUB 4 0.1435 16.1849 2
422_3 ACER.RUB 5 0.0374 5.3558 2
422_3 ACER.RUB 6 0.015 231.0544 2.65
422_3 ACER.RUB 7 0.0033 870.6406 1
422_3 ACER.RUB 8 0.0187 5.5349 2
422_3 ACER.RUB 9 0.0718 5.5374 2
422_3 ACER.RUB 10 0.0001 0.0001 2
422_3 ACER.SAH 1 0.355 90.6889 2.65
422_3 ACER.SAH 2 0.5 34.5674 2
422_3 ACER.SAH 3 0.1435 101.4407 2
422_3 ACER.SAH 4 0.1435 25.9225 2
422_3 ACER.SAH 5 0.0374 136.7498 2
422_3 ACER.SAH 6 0.015 737.421 2.65
422_3 ACER.SAH 7 0.0033 2259.7873 1
422_3 ACER.SAH 8 0.0187 110.1074 2
422_3 ACER.SAH 9 0.0718 37.178 2
422_3 ACER.SAH 10 0.0001 0.0001 2
422_3 BETU.ALL 1 0.355 100.6802 2.65
422_3 BETU.ALL 2 0.5 40.642 2
422_3 BETU.ALL 3 0.1435 93.4621 2
422_3 BETU.ALL 4 0.1435 28.8388 2
422_3 BETU.ALL 5 0.0374 75.8207 2
422_3 BETU.ALL 6 0.015 566.105 2.65
422_3 BETU.ALL 7 0.0033 1834.8979 1
422_3 BETU.ALL 8 0.0187 81.4872 2
422_3 BETU.ALL 9 0.0718 32.1166 2
422_3 BETU.ALL 10 0.0001 0.0001 2
422_3 BETU.PAP 1 0.355 29.4199 2.65
422_3 BETU.PAP 2 0.5 13.9807 2
422_3 BETU.PAP 3 0.1435 11.9651 2
422_3 BETU.PAP 4 0.1435 9.6468 2
422_3 BETU.PAP 5 0.0374 0.4862 2
422_3 BETU.PAP 6 0.015 124.5324 2.65
422_3 BETU.PAP 7 0.0033 532.9058 1
422_3 BETU.PAP 8 0.0187 0.5717 2
422_3 BETU.PAP 9 0.0718 1.2439 2
422_3 BETU.PAP 10 0.0001 0.0001 2
422_3 FAGU.GRA 1 0.355 69.7919 2.65
422_3 FAGU.GRA 2 0.5 21.9819 2
422_3 FAGU.GRA 3 0.1435 100.1546 2
422_3 FAGU.GRA 4 0.1435 18.8522 2
422_3 FAGU.GRA 5 0.0374 158.2126 2
422_3 FAGU.GRA 6 0.015 668.6774 2.65
422_3 FAGU.GRA 7 0.0033 1953.584 1
422_3 FAGU.GRA 8 0.0187 123.5817 2
422_3 FAGU.GRA 9 0.0718 40.4203 2
422_3 FAGU.GRA 10 0.0001 0.0001 2
422_3 LARI.LAR 1 0.355 18.5715 2.65
422_3 LARI.LAR 2 0.5 8.3803 2
422_3 LARI.LAR 3 0.1435 11.5895 2
422_3 LARI.LAR 4 0.1435 5.5992 2
422_3 LARI.LAR 5 0.0374 0.1513 2
422_3 LARI.LAR 6 0.015 78.6756 2.65
422_3 LARI.LAR 7 0.0033 280.0617 1
422_3 LARI.LAR 8 0.0187 0.2005 2
422_3 LARI.LAR 9 0.0718 3.354 2
422_3 LARI.LAR 10 0.0001 0.0001 2
422_3 PICE.GLA 1 0.355 190.9935 2.65
422_3 PICE.GLA 2 0.5 57.6171 2
422_3 PICE.GLA 3 0.1435 214.1685 2
422_3 PICE.GLA 4 0.1435 42.3387 2
422_3 PICE.GLA 5 0.0374 387.7469 2
422_3 PICE.GLA 6 0.015 1224.2409 2.65
422_3 PICE.GLA 7 0.0033 3298.2513 1
422_3 PICE.GLA 8 0.0187 345.7009 2
422_3 PICE.GLA 9 0.0718 97.2463 2
422_3 PICE.GLA 10 0.0001 0.0001 2
422_3 PICE.MAR 1 0.355 118.1015 2.65
422_3 PICE.MAR 2 0.5 52.7714 2
422_3 PICE.MAR 3 0.1435 72.7028 2
422_3 PICE.MAR 4 0.1435 36.7618 2
422_3 PICE.MAR 5 0.0374 70.9329 2
422_3 PICE.MAR 6 0.015 765.2527 2.65
422_3 PICE.MAR 7 0.0033 2492.7064 1
422_3 PICE.MAR 8 0.0187 32.9873 2
422_3 PICE.MAR 9 0.0718 15.0728 2
422_3 PICE.MAR 10 0.0001 0.0001 2
422_3 PICE.RUB 1 0.355 23.1328 2.65
422_3 PICE.RUB 2 0.5 10.785 2
422_3 PICE.RUB 3 0.1435 9.1389 2
422_3 PICE.RUB 4 0.1435 7.2011 2
422_3 PICE.RUB 5 0.0374 2.8348 2
422_3 PICE.RUB 6 0.015 90.4159 2.65
422_3 PICE.RUB 7 0.0033 373.6472 1
422_3 PICE.RUB 8 0.0187 1.5309 2
422_3 PICE.RUB 9 0.0718 1.2877 2
422_3 PICE.RUB 10 0.0001 0.0001 2
422_3 PINU.BAN 1 0.355 247.2363 2.65
422_3 PINU.BAN 2 0.5 67.8158 2
422_3 PINU.BAN 3 0.1435 301.1145 2
422_3 PINU.BAN 4 0.1435 49.5955 2
422_3 PINU.BAN 5 0.0374 549.8646 2
422_3 PINU.BAN 6 0.015 1688.9469 2.65
422_3 PINU.BAN 7 0.0033 4246.3611 1
422_3 PINU.BAN 8 0.0187 471.8525 2
422_3 PINU.BAN 9 0.0718 144.4381 2
422_3 PINU.BAN 10 0.0001 0.0001 2
422_3 PINU.RES 1 0.355 18.2094 2.65
422_3 PINU.RES 2 0.5 3.86 2
422_3 PINU.RES 3 0.1435 38.1992 2
422_3 PINU.RES 4 0.1435 3.729 2
422_3 PINU.RES 5 0.0374 80.876 2
422_3 PINU.RES 6 0.015 329.7498 2.65
422_3 PINU.RES 7 0.0033 782.585 1
422_3 PINU.RES 8 0.0187 41.3906 2
422_3 PINU.RES 9 0.0718 15.4025 2
422_3 PINU.RES 10 0.0001 0.0001 2
422_3 PINU.STR 1 0.355 117.6851 2.65
422_3 PINU.STR 2 0.5 40.6488 2
422_3 PINU.STR 3 0.1435 99.0764 2
422_3 PINU.STR 4 0.1435 27.0209 2
422_3 PINU.STR 5 0.0374 109.7094 2
422_3 PINU.STR 6 0.015 571.1404 2.65
422_3 PINU.STR 7 0.0033 1671.1959 1
422_3 PINU.STR 8 0.0187 82.5258 2
422_3 PINU.STR 9 0.0718 51.0843 2
422_3 PINU.STR 10 0.0001 0.0001 2
422_3 POPU.TRE 1 0.355 98.1581 2.65
422_3 POPU.TRE 2 0.5 38.6751 2
422_3 POPU.TRE 3 0.1435 93.5131 2
422_3 POPU.TRE 4 0.1435 28.7167 2
422_3 POPU.TRE 5 0.0374 53.7715 2
422_3 POPU.TRE 6 0.015 591.1914 2.65
422_3 POPU.TRE 7 0.0033 1914.466 1
422_3 POPU.TRE 8 0.0187 59.3037 2
422_3 POPU.TRE 9 0.0718 34.6805 2
422_3 POPU.TRE 10 0.0001 0.0001 2
422_3 QUER.RUB 1 0.355 344.7458 2.65
422_3 QUER.RUB 2 0.5 90.3241 2
422_3 QUER.RUB 3 0.1435 530.89 2
422_3 QUER.RUB 4 0.1435 61.3946 2
422_3 QUER.RUB 5 0.0374 462.4365 2
422_3 QUER.RUB 6 0.015 1836.3148 2.65
422_3 QUER.RUB 7 0.0033 4249.4556 1
422_3 QUER.RUB 8 0.0187 510.9487 2
422_3 QUER.RUB 9 0.0718 310.1475 2
422_3 QUER.RUB 10 0.0001 0.0001 2
422_3 THUJ.SPP.ALL 1 0.355 54.8331 2.65
422_3 THUJ.SPP.ALL 2 0.5 23.7967 2
422_3 THUJ.SPP.ALL 3 0.1435 29.6253 2
422_3 THUJ.SPP.ALL 4 0.1435 17.152 2
422_3 THUJ.SPP.ALL 5 0.0374 26.6386 2
422_3 THUJ.SPP.ALL 6 0.015 272.505 2.65
422_3 THUJ.SPP.ALL 7 0.0033 1057.763 1
422_3 THUJ.SPP.ALL 8 0.0187 18.5176 2
422_3 THUJ.SPP.ALL 9 0.0718 7.8335 2
422_3 THUJ.SPP.ALL 10 0.0001 0.0001 2
422_3 TSUG.CAN 1 0.355 49.3302 2.65
422_3 TSUG.CAN 2 0.5 21.5511 2
422_3 TSUG.CAN 3 0.1435 28.2502 2
422_3 TSUG.CAN 4 0.1435 14.4192 2
422_3 TSUG.CAN 5 0.0374 26.2914 2
422_3 TSUG.CAN 6 0.015 218.461 2.65
422_3 TSUG.CAN 7 0.0033 781.0698 1
422_3 TSUG.CAN 8 0.0187 18.9452 2
422_3 TSUG.CAN 9 0.0718 8.4936 2
422_3 TSUG.CAN 10 0.0001 0.0001 2
422_4 ABIE.BAL 1 0.355 10.152 2.65
422_4 ABIE.BAL 2 0.5 4.7501 2
422_4 ABIE.BAL 3 0.1435 3.6923 2
422_4 ABIE.BAL 4 0.1435 3.3294 2
422_4 ABIE.BAL 5 0.0374 0.4135 2
422_4 ABIE.BAL 6 0.015 46.6994 2.65
422_4 ABIE.BAL 7 0.0033 194.6307 1
422_4 ABIE.BAL 8 0.0187 0.1868 2
422_4 ABIE.BAL 9 0.0718 0.13 2
422_4 ABIE.BAL 10 0.0001 0.0001 2
422_4 ACER.RUB 1 0.355 51.7886 2.65
422_4 ACER.RUB 2 0.5 24.6618 2
422_4 ACER.RUB 3 0.1435 24.3776 2
422_4 ACER.RUB 4 0.1435 16.8292 2
422_4 ACER.RUB 5 0.0374 3.475 2
422_4 ACER.RUB 6 0.015 231.5721 2.65
422_4 ACER.RUB 7 0.0033 891.5684 1
422_4 ACER.RUB 8 0.0187 3.2001 2
422_4 ACER.RUB 9 0.0718 3.5593 2
422_4 ACER.RUB 10 0.0001 0.0001 2
422_4 ACER.SAH 1 0.355 83.048 2.65
422_4 ACER.SAH 2 0.5 31.9623 2
422_4 ACER.SAH 3 0.1435 88.8316 2
422_4 ACER.SAH 4 0.1435 23.5045 2
422_4 ACER.SAH 5 0.0374 104.1206 2
422_4 ACER.SAH 6 0.015 615.3183 2.65
422_4 ACER.SAH 7 0.0033 1919.0929 1
422_4 ACER.SAH 8 0.0187 86.162 2
422_4 ACER.SAH 9 0.0718 34.1332 2
422_4 ACER.SAH 10 0.0001 0.0001 2
422_4 BETU.ALL 1 0.355 94.6919 2.65
422_4 BETU.ALL 2 0.5 39.3829 2
422_4 BETU.ALL 3 0.1435 82.0931 2
422_4 BETU.ALL 4 0.1435 27.5346 2
422_4 BETU.ALL 5 0.0374 63.4728 2
422_4 BETU.ALL 6 0.015 517.7345 2.65
422_4 BETU.ALL 7 0.0033 1703.5268 1
422_4 BETU.ALL 8 0.0187 68.5117 2
422_4 BETU.ALL 9 0.0718 27.0654 2
422_4 BETU.ALL 10 0.0001 0.0001 2
422_4 BETU.PAP 1 0.355 36.528 2.65
422_4 BETU.PAP 2 0.5 17.3562 2
422_4 BETU.PAP 3 0.1435 15.749 2
422_4 BETU.PAP 4 0.1435 11.9663 2
422_4 BETU.PAP 5 0.0374 0.7582 2
422_4 BETU.PAP 6 0.015 156.947 2.65
422_4 BETU.PAP 7 0.0033 658.3364 1
422_4 BETU.PAP 8 0.0187 0.8704 2
422_4 BETU.PAP 9 0.0718 2.0806 2
422_4 BETU.PAP 10 0.0001 0.0001 2
422_4 FAGU.GRA 1 0.355 94.2051 2.65
422_4 FAGU.GRA 2 0.5 31.4757 2
422_4 FAGU.GRA 3 0.1435 121.1493 2
422_4 FAGU.GRA 4 0.1435 25.037 2
422_4 FAGU.GRA 5 0.0374 161.0993 2
422_4 FAGU.GRA 6 0.015 774.4075 2.65
422_4 FAGU.GRA 7 0.0033 2255.6649 1
422_4 FAGU.GRA 8 0.0187 129.1785 2
422_4 FAGU.GRA 9 0.0718 47.9826 2
422_4 FAGU.GRA 10 0.0001 0.0001 2
422_4 LARI.LAR 1 0.355 17.6012 2.65
422_4 LARI.LAR 2 0.5 8.2725 2
422_4 LARI.LAR 3 0.1435 8.4154 2
422_4 LARI.LAR 4 0.1435 5.5147 2
422_4 LARI.LAR 5 0.0374 0.021 2
422_4 LARI.LAR 6 0.015 71.2083 2.65
422_4 LARI.LAR 7 0.0033 265.2535 1
422_4 LARI.LAR 8 0.0187 0.0332 2
422_4 LARI.LAR 9 0.0718 1.4542 2
422_4 LARI.LAR 10 0.0001 0.0001 2
422_4 PICE.GLA 1 0.355 212.3053 2.65
422_4 PICE.GLA 2 0.5 64.5215 2
422_4 PICE.GLA 3 0.1435 236.4585 2
422_4 PICE.GLA 4 0.1435 47.5755 2
422_4 PICE.GLA 5 0.0374 406.6467 2
422_4 PICE.GLA 6 0.015 1312.2184 2.65
422_4 PICE.GLA 7 0.0033 3562.9182 1
422_4 PICE.GLA 8 0.0187 371.7105 2
422_4 PICE.GLA 9 0.0718 108.6067 2
422_4 PICE.GLA 10 0.0001 0.0001 2
422_4 PICE.MAR 1 0.355 147.3965 2.65
422_4 PICE.MAR 2 0.5 54.5833 2
422_4 PICE.MAR 3 0.1435 137.7117 2
422_4 PICE.MAR 4 0.1435 39.9991 2
422_4 PICE.MAR 5 0.0374 201.5718 2
422_4 PICE.MAR 6 0.015 945.2923 2.65
422_4 PICE.MAR 7 0.0033 2847.5092 1
422_4 PICE.MAR 8 0.0187 150.4552 2
422_4 PICE.MAR 9 0.0718 53.4758 2
422_4 PICE.MAR 10 0.0001 0.0001 2
422_4 PICE.RUB 1 0.355 12.419 2.65
422_4 PICE.RUB 2 0.5 5.8675 2
422_4 PICE.RUB 3 0.1435 4.1384 2
422_4 PICE.RUB 4 0.1435 3.9211 2
422_4 PICE.RUB 5 0.0374 0.1687 2
422_4 PICE.RUB 6 0.015 49.7689 2.65
422_4 PICE.RUB 7 0.0033 209.4619 1
422_4 PICE.RUB 8 0.0187 0.0609 2
422_4 PICE.RUB 9 0.0718 0.0268 2
422_4 PICE.RUB 10 0.0001 0.0001 2
422_4 PINU.BAN 1 0.355 179.3546 2.65
422_4 PINU.BAN 2 0.5 65.6388 2
422_4 PINU.BAN 3 0.1435 187.5613 2
422_4 PINU.BAN 4 0.1435 47.6529 2
422_4 PINU.BAN 5 0.0374 323.702 2
422_4 PINU.BAN 6 0.015 1273.9705 2.65
422_4 PINU.BAN 7 0.0033 3578.6562 1
